Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
712996833,blue,250,1,79,2023-03-26,week-13,q1,2023,2392.0,1129,4309,86,0.472,chip,fuel,301.63,0,26-35,Male,3,unknown,single,Texas,no,yes,no,white-collar,57140,2,March
712998033,blue,245,0,96,2023-03-26,week-13,q1,2023,7361.0,0,2109,44,0.0,swipe,fuel,442.89,0,46-55,Female,4,graduate,single,California,yes,yes,no,retirees,21635,2,March
712999008,blue,195,1,82,2023-03-26,week-13,q1,2023,2628.0,1771,4316,72,0.674,chip,travel,733.72,0,36-45,Male,3,unknown,single,Texas,yes,yes,yes,businessman,57543,3,March
713000058,silver,300,0,151,2023-03-26,week-13,q1,2023,16406.0,0,4075,75,0.0,online,bills,448.25,0,36-45,Female,3,graduate,single,California,yes,no,no,white-collar,49635,2,March
713003358,blue,370,1,115,2023-03-26,week-13,q1,2023,29338.0,159,4983,40,0.005,swipe,grocery,1245.75,0,36-45,Male,3,high school,married,Texas,yes,yes,no,retirees,88551,3,March
713004933,blue,285,1,95,2023-03-26,week-13,q1,2023,6813.0,2332,2634,51,0.342,swipe,fuel,342.42,0,56-65,Female,0,high school,married,Florida,no,yes,no,white-collar,31041,2,March
713005908,blue,200,0,120,2023-03-26,week-13,q1,2023,2255.0,1733,4772,83,0.769,swipe,grocery,1383.88,0,46-55,Male,4,uneducated,unknown,New York,yes,no,yes,retirees,77694,2,March
713008308,blue,195,1,59,2023-03-26,week-13,q1,2023,7692.0,1678,1861,42,0.218,swipe,entertainment,372.2,0,36-45,Female,4,high school,single,Texas,no,no,no,govt,17241,3,March
713009208,blue,250,1,81,2023-03-26,week-13,q1,2023,2077.0,1634,4292,66,0.787,chip,grocery,1201.76,0,36-45,Male,4,unknown,unknown,California,yes,no,no,white-collar,56615,3,March
713010483,blue,440,1,61,2023-03-26,week-13,q1,2023,2936.0,2379,1572,57,0.81,swipe,bills,377.28,0,36-45,Female,3,unknown,single,California,yes,yes,no,selfemployeed,14975,2,March
713011683,blue,480,1,101,2023-03-26,week-13,q1,2023,11239.0,0,2055,43,0.0,swipe,fuel,390.45,0,26-35,Female,0,unknown,married,California,no,no,no,blue-collar,20794,1,March
713013483,blue,455,1,126,2023-03-26,week-13,q1,2023,1438.3,915,3754,58,0.636,swipe,fuel,225.24,0,36-45,Female,2,graduate,unknown,Texas,yes,yes,no,govt,41559,3,March
713014533,blue,285,0,110,2023-03-26,week-13,q1,2023,5632.0,1596,3557,64,0.283,chip,fuel,924.82,0,46-55,Female,2,graduate,unknown,California,no,no,no,retirees,38781,3,March
713015433,blue,370,0,53,2023-03-26,week-13,q1,2023,2407.0,1102,4543,71,0.458,swipe,entertainment,363.44,0,46-55,Male,3,high school,married,California,no,yes,no,blue-collar,67917,3,March
713016633,blue,200,0,104,2023-03-26,week-13,q1,2023,5344.0,1582,1984,36,0.296,swipe,entertainment,238.08,0,26-35,Female,2,post-graduate,single,California,no,no,no,govt,19652,3,March
713017758,blue,225,0,47,2023-03-26,week-13,q1,2023,1636.0,1135,5056,85,0.694,online,travel,1112.32,0,26-35,Male,3,graduate,married,Florida,no,no,no,businessman,91706,3,March
713019783,blue,125,1,53,2023-03-26,week-13,q1,2023,2644.0,1794,4081,72,0.679,online,food,897.82,0,36-45,Female,4,high school,single,California,yes,yes,no,blue-collar,49722,1,March
713021208,silver,190,0,83,2023-03-26,week-13,q1,2023,34516.0,0,1353,40,0.0,swipe,fuel,202.95,0,46-55,Female,2,unknown,married,Texas,yes,no,no,blue-collar,12327,2,March
713023158,blue,355,0,109,2023-03-26,week-13,q1,2023,2901.0,2143,4239,78,0.739,chip,food,508.68,0,46-55,Male,2,graduate,single,Texas,yes,no,no,businessman,54826,1,March
713025558,blue,470,1,76,2023-03-26,week-13,q1,2023,1438.3,0,1935,47,0.0,chip,food,425.7,0,56-65,Female,1,graduate,single,New York,no,no,no,white-collar,18753,3,March
713027058,blue,250,1,89,2023-03-26,week-13,q1,2023,2292.0,0,2595,31,0.0,swipe,food,441.15,0,46-55,Female,2,high school,single,California,yes,no,yes,selfemployeed,30380,1,March
713029683,blue,375,1,90,2023-03-26,week-13,q1,2023,1873.0,468,4738,82,0.25,swipe,fuel,284.28,0,36-45,Male,3,high school,single,Texas,no,yes,yes,govt,76221,3,March
713030958,blue,100,0,77,2023-03-26,week-13,q1,2023,3914.0,0,1964,54,0.0,swipe,bills,451.72,0,46-55,Female,1,high school,single,Texas,no,no,no,retirees,19255,3,March
713032233,blue,175,1,158,2023-03-26,week-13,q1,2023,2708.0,2271,4812,83,0.839,chip,fuel,1010.52,0,36-45,Male,1,uneducated,married,Florida,no,no,no,white-collar,79362,1,March
713036208,blue,365,1,97,2023-03-26,week-13,q1,2023,6903.0,2091,15751,107,0.303,chip,grocery,4567.79,0,36-45,Female,2,doctorate,married,New York,no,no,yes,businessman,222791,3,March
713037333,blue,150,0,88,2023-03-26,week-13,q1,2023,21430.0,0,3561,57,0.0,chip,fuel,640.98,0,46-55,Female,3,uneducated,single,Texas,yes,no,yes,govt,38813,3,March
713039808,blue,275,1,103,2023-03-26,week-13,q1,2023,6637.0,0,1801,48,0.0,swipe,bills,432.24,0,36-45,Female,1,graduate,single,California,no,no,no,selfemployeed,16069,3,March
713041683,blue,450,0,108,2023-04-02,week-14,q2,2023,4697.0,0,1867,34,0.0,swipe,bills,186.7,0,56-65,Female,0,unknown,single,Texas,no,no,no,white-collar,17298,3,April
713043183,blue,275,0,106,2023-04-02,week-14,q2,2023,2572.0,1969,4313,84,0.766,chip,bills,1078.25,0,36-45,Female,4,high school,single,New Jersey,no,no,no,blue-collar,57289,1,April
713047608,blue,245,1,113,2023-04-02,week-14,q2,2023,2387.0,2013,2134,41,0.843,swipe,food,256.08,0,36-45,Female,2,post-graduate,married,California,no,yes,no,businessman,22135,3,April
713048733,blue,150,0,80,2023-04-02,week-14,q2,2023,34516.0,1871,4054,75,0.054,chip,bills,405.4,0,46-55,Male,5,high school,single,New York,yes,yes,no,govt,48879,2,April
713049933,blue,275,0,86,2023-04-02,week-14,q2,2023,5756.0,0,2144,44,0.0,swipe,bills,214.4,0,46-55,Female,3,high school,married,Utah,yes,yes,no,white-collar,22445,2,April
713053383,blue,95,0,48,2023-04-02,week-14,q2,2023,34516.0,781,853,12,0.023,swipe,entertainment,170.6,0,46-55,Female,4,doctorate,single,Texas,no,yes,no,selfemployeed,2565,3,April
713056083,blue,450,1,92,2023-04-02,week-14,q2,2023,34516.0,0,4037,87,0.0,chip,bills,1170.73,0,56-65,Female,0,post-graduate,single,Texas,yes,no,no,businessman,48316,2,April
713057658,blue,175,1,65,2023-04-02,week-14,q2,2023,3968.0,935,4128,72,0.236,chip,fuel,371.52,0,46-55,Female,4,graduate,single,Texas,no,no,no,selfemployeed,51090,3,April
713058858,blue,95,0,79,2023-04-02,week-14,q2,2023,1695.0,913,2130,48,0.539,swipe,entertainment,553.8,0,26-35,Female,1,graduate,single,Texas,no,yes,no,blue-collar,22025,3,April
713060283,blue,330,0,93,2023-04-02,week-14,q2,2023,7135.0,1164,3746,81,0.163,swipe,grocery,749.2,0,46-55,Female,1,graduate,married,Texas,no,yes,no,white-collar,41404,2,April
713061558,blue,225,1,69,2023-04-02,week-14,q2,2023,4010.0,1247,1088,24,0.311,swipe,bills,228.48,0,36-45,Female,2,graduate,single,California,no,yes,no,selfemployeed,5525,3,April
713063958,blue,355,0,74,2023-04-02,week-14,q2,2023,7562.0,1080,5010,85,0.143,swipe,entertainment,851.7,0,46-55,Male,4,high school,single,Texas,no,yes,no,businessman,89811,2,April
713064783,blue,405,1,124,2023-04-02,week-14,q2,2023,5362.0,2057,4205,83,0.384,swipe,grocery,756.9,0,46-55,Female,3,post-graduate,married,Texas,no,yes,no,selfemployeed,53618,3,April
713067033,blue,405,1,40,2023-04-02,week-14,q2,2023,7147.0,1424,2539,50,0.199,swipe,bills,482.41,0,46-55,Female,2,doctorate,single,Texas,no,no,no,retirees,29460,2,April
713068833,blue,295,0,82,2023-04-02,week-14,q2,2023,1438.3,894,4687,85,0.622,swipe,grocery,421.83,0,26-35,Male,3,graduate,single,New York,yes,no,no,blue-collar,74218,1,April
713070033,blue,125,0,110,2023-04-02,week-14,q2,2023,1438.3,787,4830,79,0.547,online,food,676.2,0,46-55,Male,3,graduate,single,California,no,yes,yes,white-collar,79912,2,April
713071383,blue,400,1,112,2023-04-02,week-14,q2,2023,3723.0,1728,8554,99,0.464,swipe,grocery,2052.96,0,46-55,Male,4,uneducated,married,New York,yes,no,no,businessman,115030,1,April
713072358,silver,175,1,111,2023-04-02,week-14,q2,2023,34516.0,1356,12878,104,0.039,chip,bills,3477.06,0,46-55,Male,3,graduate,single,Texas,no,no,no,white-collar,121440,2,April
713075283,blue,125,1,103,2023-04-02,week-14,q2,2023,20741.0,2504,1818,51,0.121,swipe,bills,181.8,0,36-45,Female,3,graduate,single,Texas,yes,yes,no,retirees,16415,3,April
713079108,blue,470,1,82,2023-04-02,week-14,q2,2023,1858.0,925,3660,72,0.498,swipe,grocery,1061.4,0,36-45,Female,4,unknown,married,Texas,no,yes,no,selfemployeed,39984,2,April
713081583,blue,245,0,98,2023-04-02,week-14,q2,2023,2350.0,1272,4647,86,0.541,swipe,entertainment,371.76,0,36-45,Male,5,unknown,married,Florida,no,no,no,retirees,72536,3,April
713082708,blue,250,0,102,2023-04-02,week-14,q2,2023,4953.0,991,4183,67,0.2,swipe,food,376.47,0,46-55,Male,4,unknown,single,New York,no,yes,no,white-collar,52765,1,April
713084208,blue,150,1,109,2023-04-02,week-14,q2,2023,4373.0,0,2397,46,0.0,swipe,food,599.25,0,36-45,Female,1,uneducated,single,New York,yes,yes,no,businessman,26613,3,April
713086008,blue,445,0,86,2023-04-02,week-14,q2,2023,2609.0,2439,1731,34,0.935,swipe,bills,138.48,0,46-55,Female,2,uneducated,married,New York,no,no,yes,selfemployeed,14975,3,April
713086908,blue,150,1,93,2023-04-02,week-14,q2,2023,2212.0,1670,2520,51,0.755,swipe,bills,327.6,0,36-45,Male,4,graduate,married,California,no,no,no,selfemployeed,29062,1,April
713087958,blue,250,1,97,2023-04-02,week-14,q2,2023,34516.0,1337,7919,85,0.039,swipe,grocery,791.9,0,36-45,Male,3,graduate,married,Texas,no,yes,yes,selfemployeed,109016,3,April
713089458,blue,140,1,71,2023-04-02,week-14,q2,2023,6130.0,808,3411,78,0.132,swipe,fuel,511.65,0,36-45,Female,3,doctorate,married,California,no,no,no,govt,37108,3,April
713090658,blue,385,0,79,2023-04-02,week-14,q2,2023,2599.0,1407,8061,98,0.541,swipe,food,1128.54,0,36-45,Male,4,high school,married,California,no,yes,no,govt,110658,3,April
713094483,blue,220,1,82,2023-04-02,week-14,q2,2023,4391.0,0,4741,78,0.0,chip,fuel,331.87,0,46-55,Male,2,high school,single,New York,yes,no,no,selfemployeed,76382,1,April
713095533,blue,250,1,90,2023-04-02,week-14,q2,2023,2333.0,1485,1198,31,0.637,swipe,bills,143.76,0,56-65,Female,1,graduate,single,Texas,no,yes,no,selfemployeed,9535,2,April
713096583,blue,245,1,118,2023-04-02,week-14,q2,2023,1438.3,544,2294,40,0.378,chip,grocery,206.46,0,26-35,Female,1,graduate,married,Michigan,no,no,no,white-collar,25025,1,April
713101383,blue,290,1,108,2023-04-02,week-14,q2,2023,1834.0,0,5402,87,0.0,swipe,grocery,756.28,0,36-45,Male,3,graduate,married,Texas,no,yes,no,businessman,98857,2,April
713102733,gold,490,0,77,2023-04-02,week-14,q2,2023,15987.0,1766,8195,94,0.11,swipe,grocery,1966.8,0,46-55,Male,1,graduate,married,Florida,yes,no,no,govt,111797,3,April
713104458,blue,200,1,70,2023-04-02,week-14,q2,2023,7869.0,0,998,25,0.0,swipe,fuel,149.7,0,36-45,Female,4,high school,single,New York,no,yes,no,selfemployeed,5525,3,April
713105508,silver,125,0,138,2023-04-02,week-14,q2,2023,34516.0,2040,3754,53,0.059,chip,entertainment,262.78,0,46-55,Female,1,graduate,single,Texas,no,no,no,blue-collar,41571,1,April
713108433,blue,270,1,99,2023-04-02,week-14,q2,2023,6052.0,1720,1476,37,0.284,swipe,fuel,339.48,0,56-65,Male,1,graduate,single,New Jersey,no,yes,no,selfemployeed,14975,1,April
713110908,blue,110,0,96,2023-04-02,week-14,q2,2023,2607.0,1966,1719,45,0.754,swipe,entertainment,275.04,0,36-45,Female,4,high school,single,California,yes,yes,no,selfemployeed,14975,1,April
713111883,blue,350,0,120,2023-04-02,week-14,q2,2023,25837.0,1812,3783,70,0.07,swipe,grocery,491.79,0,56-65,Male,1,graduate,single,New York,yes,no,no,blue-collar,42119,3,April
713114133,blue,275,1,72,2023-04-02,week-14,q2,2023,1443.0,0,2092,38,0.0,chip,fuel,418.4,0,26-35,Female,1,graduate,single,New York,no,yes,no,businessman,21438,3,April
713115483,blue,320,1,79,2023-04-02,week-14,q2,2023,1684.0,0,2275,45,0.0,swipe,fuel,409.5,0,46-55,Female,2,graduate,single,Florida,no,yes,yes,businessman,24664,1,April
713118183,blue,430,1,96,2023-04-02,week-14,q2,2023,13427.0,1562,13117,108,0.116,chip,travel,3803.93,0,46-55,Male,2,graduate,married,Washington,no,yes,no,white-collar,125071,3,April
713119308,blue,450,0,128,2023-04-02,week-14,q2,2023,1852.0,0,4339,82,0.0,swipe,food,390.51,0,46-55,Female,3,uneducated,single,California,no,yes,yes,blue-collar,58254,3,April
713120433,blue,395,0,88,2023-04-02,week-14,q2,2023,5431.0,2007,4569,82,0.37,swipe,grocery,959.49,0,46-55,Male,1,uneducated,married,Texas,yes,yes,no,businessman,69005,2,April
713121408,blue,385,1,127,2023-04-02,week-14,q2,2023,3976.0,1667,4372,69,0.419,swipe,entertainment,480.92,0,36-45,Male,4,graduate,unknown,New Jersey,no,no,no,white-collar,59346,1,April
713124558,blue,340,0,47,2023-04-02,week-14,q2,2023,7210.0,782,4249,75,0.108,swipe,fuel,1062.25,0,46-55,Female,3,graduate,married,Florida,yes,yes,yes,blue-collar,55154,2,April
713126733,blue,465,0,120,2023-04-02,week-14,q2,2023,17539.0,2517,1220,30,0.144,swipe,food,280.6,1,46-55,Female,1,high school,married,California,no,no,no,selfemployeed,10214,1,April
713127708,blue,250,0,85,2023-04-02,week-14,q2,2023,2230.0,0,3766,63,0.0,chip,bills,301.28,1,36-45,Male,2,graduate,married,Georgia,no,yes,no,retirees,41758,3,April
713128833,blue,405,0,67,2023-04-02,week-14,q2,2023,6511.0,1790,1478,38,0.275,swipe,entertainment,428.62,1,36-45,Male,1,unknown,married,Pennsylvania,no,yes,no,selfemployeed,14975,1,April
713131158,blue,125,1,98,2023-04-02,week-14,q2,2023,10286.0,0,8199,59,0.0,swipe,grocery,1475.82,1,46-55,Male,1,uneducated,married,New York,no,no,yes,govt,111929,2,April
713132133,blue,110,1,96,2023-04-02,week-14,q2,2023,2720.0,1694,5103,81,0.623,chip,fuel,663.39,1,46-55,Male,4,uneducated,married,Texas,no,yes,no,white-collar,93146,2,April
713133258,silver,225,1,67,2023-04-02,week-14,q2,2023,34516.0,2008,8872,86,0.058,swipe,bills,798.48,0,36-45,Male,2,graduate,single,California,no,yes,no,white-collar,117122,2,April
713134458,blue,350,1,100,2023-04-02,week-14,q2,2023,13219.0,0,1097,24,0.0,swipe,bills,208.43,0,26-35,Female,1,graduate,single,California,yes,no,no,selfemployeed,6550,2,April
713135883,blue,125,1,98,2023-04-02,week-14,q2,2023,4315.0,717,1723,51,0.166,swipe,bills,103.38,0,36-45,Female,3,high school,single,California,no,no,no,selfemployeed,14975,3,April
713137233,blue,450,0,112,2023-04-02,week-14,q2,2023,27756.0,1789,994,24,0.064,swipe,travel,238.56,0,36-45,Female,3,unknown,married,Colorado,no,yes,no,selfemployeed,5225,2,April
713138433,blue,290,1,95,2023-04-02,week-14,q2,2023,14782.0,1020,3206,54,0.069,chip,fuel,192.36,0,26-35,Female,4,uneducated,single,New York,no,no,no,blue-collar,35530,1,April
713144208,blue,250,1,41,2023-04-02,week-14,q2,2023,9989.0,568,2053,49,0.057,swipe,fuel,472.19,0,36-45,Female,4,high school,married,New York,yes,no,no,white-collar,20780,2,April
713146683,blue,420,0,114,2023-04-02,week-14,q2,2023,4460.0,0,5473,79,0.0,swipe,bills,547.3,0,46-55,Male,4,graduate,married,Florida,no,no,yes,white-collar,99703,1,April
713149683,blue,150,1,75,2023-04-02,week-14,q2,2023,9297.0,1668,1264,31,0.179,swipe,travel,126.4,0,46-55,Female,1,graduate,married,Texas,no,yes,no,blue-collar,10919,2,April
713151258,blue,400,0,118,2023-04-02,week-14,q2,2023,3065.0,0,3524,69,0.0,online,grocery,458.12,0,46-55,Female,2,high school,unknown,Florida,yes,yes,no,businessman,38274,3,April
713152383,blue,435,0,75,2023-04-02,week-14,q2,2023,2840.0,2517,4405,82,0.886,swipe,grocery,925.05,0,36-45,Male,1,high school,single,Texas,yes,no,no,selfemployeed,60733,3,April
713153733,blue,190,1,78,2023-04-02,week-14,q2,2023,2520.0,1473,2061,36,0.585,chip,fuel,597.69,0,36-45,Female,3,graduate,unknown,Florida,yes,no,no,selfemployeed,20928,1,April
713158083,blue,410,0,82,2023-04-02,week-14,q2,2023,7327.0,0,2185,41,0.0,chip,food,262.2,0,46-55,Female,3,graduate,married,California,yes,no,no,white-collar,23176,3,April
713159133,silver,355,1,77,2023-04-02,week-14,q2,2023,14143.0,1472,13785,117,0.104,chip,travel,1654.2,0,36-45,Male,1,graduate,single,Michigan,yes,no,yes,white-collar,141396,3,April
713160258,blue,175,1,88,2023-04-02,week-14,q2,2023,3034.0,2033,4349,90,0.67,swipe,bills,1261.21,0,56-65,Male,0,graduate,married,Texas,yes,no,no,blue-collar,58730,3,April
713162358,blue,495,1,101,2023-04-02,week-14,q2,2023,9595.0,509,4050,72,0.053,swipe,entertainment,324.0,0,46-55,Female,2,graduate,single,New York,yes,no,no,blue-collar,48750,1,April
713163258,blue,270,0,93,2023-04-02,week-14,q2,2023,3388.0,0,1959,52,0.0,chip,bills,254.67,0,46-55,Female,1,graduate,single,New York,no,no,no,businessman,19216,2,April
713166333,blue,485,0,78,2023-04-02,week-14,q2,2023,14831.0,1302,4467,73,0.088,chip,fuel,625.38,0,36-45,Male,3,unknown,married,New York,yes,yes,no,white-collar,63991,1,April
713167383,blue,335,1,112,2023-04-02,week-14,q2,2023,2298.0,1540,5154,81,0.67,swipe,fuel,721.56,0,46-55,Male,1,graduate,married,Texas,no,no,no,blue-collar,94744,1,April
713168733,blue,340,0,76,2023-04-02,week-14,q2,2023,2802.0,2403,3887,61,0.858,chip,bills,544.18,0,36-45,Female,2,graduate,married,Texas,yes,yes,no,businessman,44365,1,April
713171358,blue,335,0,92,2023-04-02,week-14,q2,2023,1438.3,0,3880,74,0.0,swipe,entertainment,388.0,0,56-65,Female,1,post-graduate,married,New Jersey,yes,no,yes,white-collar,44284,1,April
713172408,blue,270,0,115,2023-04-02,week-14,q2,2023,32558.0,2016,1440,37,0.062,swipe,fuel,86.4,0,36-45,Female,3,graduate,married,California,yes,no,no,selfemployeed,14144,3,April
713175483,blue,330,1,130,2023-04-02,week-14,q2,2023,6022.0,871,3745,74,0.145,chip,grocery,599.2,0,26-35,Male,1,unknown,unknown,Texas,yes,yes,no,selfemployeed,41394,3,April
713177808,blue,200,1,67,2023-04-02,week-14,q2,2023,2894.0,0,5405,87,0.0,swipe,entertainment,1189.1,0,26-35,Male,2,graduate,unknown,New York,no,no,no,govt,98870,1,April
713179083,blue,270,1,109,2023-04-02,week-14,q2,2023,3193.0,1533,4419,75,0.48,swipe,bills,751.23,0,56-65,Male,3,unknown,single,Virginia,yes,yes,yes,retirees,61425,3,April
713180433,blue,360,0,74,2023-04-02,week-14,q2,2023,3934.0,2517,4837,87,0.64,swipe,entertainment,677.18,0,26-35,Male,3,graduate,married,California,no,no,yes,businessman,80401,3,April
713181558,blue,345,1,113,2023-04-02,week-14,q2,2023,5794.0,0,4201,73,0.0,swipe,entertainment,1218.29,0,36-45,Female,2,uneducated,unknown,Florida,no,no,no,businessman,53499,2,April
713182458,blue,220,1,73,2023-04-02,week-14,q2,2023,16692.0,2446,1288,29,0.147,swipe,entertainment,180.32,0,36-45,Female,2,graduate,married,California,yes,no,no,selfemployeed,11291,2,April
713183508,blue,275,0,103,2023-04-02,week-14,q2,2023,2751.0,1158,4861,82,0.421,swipe,food,1215.25,0,46-55,Male,4,unknown,married,Texas,yes,no,no,retirees,81937,3,April
713184858,blue,435,0,112,2023-04-02,week-14,q2,2023,1438.3,818,4196,71,0.569,chip,food,923.12,0,36-45,Male,4,unknown,married,California,yes,no,no,blue-collar,53331,3,April
713186058,blue,330,0,97,2023-04-02,week-14,q2,2023,1438.3,0,2191,51,0.0,swipe,bills,547.75,0,46-55,Female,2,post-graduate,married,New Jersey,yes,no,no,businessman,23257,3,April
713187033,blue,400,1,51,2023-04-02,week-14,q2,2023,20459.0,2071,1767,38,0.101,swipe,bills,353.4,0,36-45,Female,4,unknown,single,Florida,yes,no,no,retirees,15434,1,April
713188383,blue,485,1,65,2023-04-02,week-14,q2,2023,3084.0,2517,1446,22,0.816,swipe,bills,115.68,0,46-55,Female,4,graduate,single,California,yes,no,no,selfemployeed,14214,1,April
713193408,blue,250,1,74,2023-04-02,week-14,q2,2023,2533.0,2076,3816,75,0.82,swipe,food,915.84,0,36-45,Female,4,high school,single,Texas,no,no,no,govt,42627,3,April
713194608,blue,340,0,85,2023-04-02,week-14,q2,2023,2463.0,1751,2171,58,0.711,swipe,entertainment,151.97,0,56-65,Female,0,graduate,single,California,no,no,no,white-collar,22949,3,April
713195808,blue,220,1,78,2023-04-02,week-14,q2,2023,11948.0,1281,2792,51,0.107,swipe,fuel,446.72,0,36-45,Female,3,high school,married,Texas,no,no,no,blue-collar,32524,2,April
713197308,silver,300,1,79,2023-04-02,week-14,q2,2023,6224.0,0,7612,82,0.0,swipe,entertainment,1370.16,0,46-55,Male,3,high school,single,California,no,yes,no,white-collar,105433,1,April
713199558,blue,100,1,80,2023-04-02,week-14,q2,2023,1737.0,813,3669,58,0.468,online,grocery,953.94,0,46-55,Male,4,graduate,single,California,no,no,no,retirees,40116,1,April
713203908,blue,125,0,101,2023-04-02,week-14,q2,2023,2158.0,1695,1833,27,0.785,swipe,entertainment,238.29,0,36-45,Female,3,graduate,single,California,yes,no,no,white-collar,16654,2,April
713205108,blue,380,1,112,2023-04-02,week-14,q2,2023,1950.0,1062,3873,76,0.545,swipe,fuel,580.95,0,36-45,Female,3,high school,single,Texas,no,no,no,blue-collar,44119,3,April
713206683,silver,385,1,56,2023-04-02,week-14,q2,2023,34516.0,0,1028,26,0.0,swipe,entertainment,92.52,0,46-55,Female,1,graduate,single,New York,no,no,no,selfemployeed,5525,2,April
713208033,blue,445,1,72,2023-04-02,week-14,q2,2023,7350.0,1360,7679,64,0.185,swipe,food,691.11,0,36-45,Male,3,graduate,married,New Jersey,no,yes,no,businessman,106157,3,April
